id,date,price,price_sqm,room,sqm,region,description,agency,source,url
9408428,2019-02-12,44.9,1448387,1.0,31.0,,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető. Irányár: 44,9 Mft.",Cdci Teréz krt-i iroda,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9408428
9427301,2019-02-12,44.499,1390593,1.0,32.0,,"SZABADSÁG-SZOBORRA PANORÁMÁS, 6. EMELETI STUDIÓ APARTMAN ELADÓ A FŐVÁM TÉR MELETT!
A Fővám tér közvetlen közelében, párját ritkító Gellért-hegyi panorámával, gyönyörű, gondozott, liftes házban, 6. emeleti, világos, dél-nyugati tájolású studió...",OTP Ingatlanpont Hűvösvölgyi út,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9427301
9438195,2019-02-12,34.0,1062500,1.0,32.0,,"A Nyugati pályaudvarhoz közeli utcában LIPÓTVÁROSBAN kínáljuk megvételre ezt a 32 m2-es jó állapotú erkélyes öröklakást. A társasház kitűnő állapotú pár éve a homlokzatot és a lépcsőházat is felújították. A lakás megkímélt állapotú, igény szerint...",Central Home,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/34-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9438195
9409724,2019-02-12,43.5,1403225,1.0,31.0,,"5. kerület lipótvárosi részén, a Honvéd utcában, jó állapotú bauhaus stílusban épült ház 3. emeletén eladó egy tulajdoni lap szerint 31 nm-es, 1 szoba + hálófülkés, teljes körűen, és igényesen felújított lakás!
A fűtés házközponti, melynek...",,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9409724
9423702,2019-02-12,44.499,1390593,1.0,32.0,,"SZABADSÁG-SZOBORRA PANORÁMÁS, 6. EMELETI STUDIÓ APARTMAN ELADÓ A FŐVÁM TÉR MELETT!
A Fővám tér közvetlen közelében, párját ritkító Gellért-hegyi panorámával, gyönyörű, gondozott, liftes házban, 6. emeleti, világos, dél-nyugati tájolású studió...",,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9423702
9434167,2019-02-12,44.499,1390593,1.0,32.0,,"SZABADSÁG-SZOBORRA PANORÁMÁS, 6. EMELETI STUDIÓ APARTMAN ELADÓ A FŐVÁM TÉR MELETT!
A Fővám tér közvetlen közelében, párját ritkító Gellért-hegyi panorámával, gyönyörű, gondozott, liftes házban, 6. emeleti, világos, dél-nyugati tájolású studió...",OTP Ingatlanpont Szépvölgyi út,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9434167
9613485,2019-07-12,38.9,1556000,1.0,25.0,,"Exkluzív stúdiólakás a megújuló József Nádor téren!
Budapest szívének legszebb terének szomszédságában, egy kivételes lehetőség az elegancia szerelmeseinek. A megújuló teret egy Zsolnay és Herendi szökőkút fogja díszíteni, illetve 525...",Smart Falk Miksa,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/38-millio-ft;25-negyzetmeter;1-szoba;tegla-epitesu/9613485
9409724,2019-07-12,43.5,1403225,1.0,31.0,,"5. kerület lipótvárosi részén, a Honvéd utcában, jó állapotú bauhaus stílusban épült ház 3. emeletén eladó egy tulajdoni lap szerint 31 nm-es, 1 szoba + hálófülkés, teljes körűen, és igényesen felújított lakás!
A fűtés házközponti, melynek...",,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9409724
9630578,2019-07-12,44.3,1342424,1.0,33.0,,"EGYETEMISTÁK - BEFEKTETŐK- ELSŐ LAKÁSUKAT KERESŐK FIGYELEM!!!
Budapest 3 nagy egyetemének ( BME, Corvinus, ELTE ) közvetlen közelében kínálok eldásra egy igazi kis garzont, mely nem mellesleg gyönyörű PANORÁMÁVAL is meg van áldva!
A lakás...",GDN Ingatlaniroda.,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9630578
9604814,2019-07-12,33.5,1155172,1.0,29.0,,"Váci utca sarkán, frekventált helyen, jó állapotú társasházban lévő, udvari nézetű lakás. Állapotát tekintve a hidegburkolatok közepes állapotúak, a szobában eredeti parketta van és karbantartott nyílászárók. A lakás alacsony fenntartási...",Tecnocasa,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/33-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9604814
9603730,2019-07-12,44.3,1342424,1.0,33.0,,"EGYETEMISTÁK - BEFEKTETŐK- ELSŐ LAKÁSUKAT KERESŐK FIGYELEM!!!
Budapest 3 nagy egyetemének ( BME, Corvinus, ELTE ) közvetlen közelében kínálok eldásra egy igazi kis garzont, mely nem mellesleg gyönyörű PANORÁMÁVAL is meg van áldva!
A lakás...",,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9603730
9407178,2019-07-12,44.9,1448387,1.0,31.0,,"V. kerületben, a Honvéd utcában, egy liftes ház III. emeletén eladó egy 35 m2-es, 1 + 1 félszobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető.
Érd: Juhász...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9407178
9352021,2019-07-12,28.6,1100000,1.0,26.0,,"Budapest V. kerületének központi közkedvelt részén, ötemeletes téglaépítésű társasház 2. emeletén, 26nm-es lakás eladó.
Az ingatlan falai fiatalos, halvány színekre lettek festve.
Szobái magas kopásállóságú és jó állapotban lévő laminált...",GREAT HOME,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/28-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9352021
9286302,2019-07-12,43.0,1433333,1.0,30.0,,"Eladó az V. kerületben egyedülálló panorámával rendelkező 6.emeleti 30 nm es lakás a
Liftes, rendezett épületben található a lakás.
Óriási ablakokból élvezheti a csodálatos kilátást, Deák tér -Hild tér parkot, a Szent István Bazilikát, Budapest...",Gold House Ingatlaniroda,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;0-szoba;tegla-epitesu/9286302
9627013,2019-07-12,43.5,1403225,1.0,31.0,,"5. kerület lipótvárosi részén, a Honvéd utcában, jó állapotú bauhaus stílusban épült ház 3. emeletén eladó egy tulajdoni lap szerint 31 nm-es, 1 szoba + hálófülkés, teljes körűen, és igényesen felújított lakás!
A fűtés házközponti, melynek...",GDN Ingatlaniroda.,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9627013
9608119,2019-07-12,22.7,840740,2.0,27.0,,"*** V. KERÜLETI, BELSŐUDVAROS LAKÁS ELADÓ A SZENT ISTVÁN KÖRÚTON ***
Eladásra kínálok egy, tulajdoni lap szerint 27m2, két szintes (13,5+13,5m2) felújítandó garzont. Elhelyezkedése a Nyugati tér és a Jászai Mari tér között , a körúton van....",,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/22-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9608119
9618092,2019-07-12,22.7,840740,2.0,27.0,,"*** V. KERÜLETI, BELSŐUDVAROS LAKÁS ELADÓ A SZENT ISTVÁN KÖRÚTON ***
Eladásra kínálok egy, tulajdoni lap szerint 27m2, két szintes (13,5+13,5m2) felújítandó garzont. Elhelyezkedése a Nyugati tér és a Jászai Mari tér között , a körúton van....",OTP Ingatlanpont Szépvölgyi út,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/22-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9618092
9646847,2019-07-12,37.0,1480000,1.0,25.0,,"V. kerületben, a Belváros szívében, az Erzsébet tér, Váci utca és a Vörösmarty tér közvetlen szomszédságában, a közkedvelt Deák Ferenc utcában vagy ún. Fashion streeten, rendezett, felújított, liftes ház magasemeletén eladó egy 25 nm-es, 1...",Homexpress Ingatlaniroda,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/belvaros;37-millio-ft;25-negyzetmeter;1-szoba;tegla-epitesu/9646847
9409724,2019-03-13,43.5,1403225,1.0,31.0,,"5. kerület lipótvárosi részén, a Honvéd utcában, jó állapotú bauhaus stílusban épült ház 3. emeletén eladó egy tulajdoni lap szerint 31 nm-es, 1 szoba + hálófülkés, teljes körűen, és igényesen felújított lakás!
A fűtés házközponti, melynek...",,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9409724
9438195,2019-03-13,34.0,1062500,1.0,32.0,,"A Nyugati pályaudvarhoz közeli utcában LIPÓTVÁROSBAN kínáljuk megvételre ezt a 32 m2-es jó állapotú erkélyes öröklakást. A társasház kitűnő állapotú pár éve a homlokzatot és a lépcsőházat is felújították. A lakás megkímélt állapotú, igény szerint...",Central Home,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/34-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9438195
9486660,2019-03-13,38.0,1357142,1.0,28.0,,"V. kerület frekventált részén, a Szabadság tértől pár lépésre, a Nagysándor József utcában, jó állapotú házban kínálunk eladásra egy 28 m2-es, földszinti, viszont utcai nézetű, teljes körűen felújított, garzonlakást.
Remek érzékkel kialakított,...",Homexpress Ingatlaniroda,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/lipotvaros;38-millio-ft;28-negyzetmeter;1-szoba;tegla-epitesu/9486660
9485485,2019-03-13,44.9,1448387,1.0,31.0,,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető. Irányár: 44,9 Mft.",CDC Bokréta,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9485485
9373378,2019-03-13,48.9,1528125,1.0,32.0,,"V. kerületben, az Egyetem Tér és a Váci utca szomszédságában, a közkedvelt Veres Pálné utcában, egy szépen karbantartott, a felújított, liftes házban kínálunk eladásra egy VI. emeleti, 32 m2-es, 1 szobás, panorámás lakást. Az ingatlan...",Homexpress Ingatlaniroda,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/belvaros;48-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9373378
9339715,2019-03-13,37.9,1148484,2.0,33.0,,"Lipótváros szívében eladásra kínálunk egy felújított 33 négyzetméteres ingatlant!
A Parlamenttől nem messze a Steindl Imre utcában eladó egy kulcsra kész lakás. A 33 négyzetméteres alapterület mellé, a rendkívül nagy belmagasságnak köszönhetően,...",Homexpress Ingatlaniroda,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/belvaros;37-millio-ft;33-negyzetmeter;2-szoba;tegla-epitesu/9339715
9286302,2019-03-13,43.0,1433333,1.0,30.0,,"Eladó az V. kerületben egyedülálló panorámával rendelkező 6.emeleti 30 nm es lakás a
Liftes, rendezett épületben található a lakás.
Óriási ablakokból élvezheti a csodálatos kilátást, Deák tér -Hild tér parkot, a Szent István Bazilikát, Budapest...",Gold House Ingatlaniroda,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;0-szoba;tegla-epitesu/9286302
9487294,2019-03-13,44.9,1448387,1.0,31.0,,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető. Irányár: 44,9...",CDC Bokréta,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9487294
9352021,2019-03-13,28.6,1100000,1.0,26.0,,"Budapest V. kerületének központi közkedvelt részén, ötemeletes téglaépítésű társasház 2. emeletén, 26nm-es lakás eladó.
Az ingatlan falai fiatalos, halvány színekre lettek festve.
Szobái magas kopásállóságú és jó állapotban lévő laminált...",GREAT HOME,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/28-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9352021
9432143,2019-03-13,36.7,1411538,1.0,26.0,,"V. kerületben, Lipótvárosban, a Báthory utcában jó közlekedéssel, liftes házban eladó egy 1 szobás frissen felújított (vezetékcsere, új konyhabútor) garzon lakás.",,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9432143
9438721,2019-03-13,44.9,1448387,1.0,31.0,,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető. Irányár: 44,9...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9438721
9472984,2019-03-13,44.9,1403125,1.0,32.0,,"BEFEKTETŐK FIGYELEM!!!
Ritka lehetőség az V. kerületben a Bank utcában.
A lakás nagyon jó elosztású, a kamra kivételével minden helyiség szellőztethető.
4 méteres belmagasságának köszönhetően a hasznos teret állógalériával lehet növelni....","Duna House - XII. ker, Városmajor utca u.",hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9472984
8761516,2019-03-13,35.0,1060606,1.0,33.0,,"GARANTÁLT 6-7%-OS HOZAM BEFEKTETŐKNEK AZ AULICH UTCÁBAN!
Az 5.kerület egyik legkedveltebb részén, az Aulich utcában eladó lett egy földszinti, csendes, 33 nm-es, alacsony rezsivel rendelkező, teljesen felújított lakás gyönyörű, polgári...","Duna House - XII. ker, Városmajor utca u.",hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/35-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/8761516
9413106,2019-03-13,44.9,1448387,1.0,31.0,,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető. Irányár: 44,9...",CDC Keleti károly,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9413106
9409904,2019-03-13,44.9,1448387,1.0,31.0,,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető. Irányár: 44,9...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9409904
9403715,2019-03-13,44.9,1448387,1.0,31.0,,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető.
Érdeklődhet: Duró...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9403715
9420511,2019-03-13,44.9,1448387,1.0,31.0,,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető. Az ár...",CDC Keleti károly,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9420511
9408428,2019-05-14,44.9,1448387,1.0,31.0,,"Eladó az V. kerületben, a Honvéd utcában egy liftes ház 3. emeletén egy 35 m2-es, másfél szobás, napfényes, teljes körűen felújított lakás. Rövid és hosszú távú kiadásra egyaránt alkalmas. Tehermentes, azonnal birtokba vehető. Irányár: 44,9 Mft.",Cdci Teréz krt-i iroda,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/44-millio-ft;31-negyzetmeter;1-1-szoba;tegla-epitesu/9408428
9352021,2019-05-14,28.6,1100000,1.0,26.0,,"Budapest V. kerületének központi közkedvelt részén, ötemeletes téglaépítésű társasház 2. emeletén, 26nm-es lakás eladó.
Az ingatlan falai fiatalos, halvány színekre lettek festve.
Szobái magas kopásállóságú és jó állapotban lévő laminált...",GREAT HOME,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/28-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9352021
9339715,2019-05-14,37.9,1148484,2.0,33.0,,"Lipótváros szívében eladásra kínálunk egy felújított 33 négyzetméteres ingatlant!
A Parlamenttől nem messze a Steindl Imre utcában eladó egy kulcsra kész lakás. A 33 négyzetméteres alapterület mellé, a rendkívül nagy belmagasságnak köszönhetően,...",Homexpress Ingatlaniroda,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/belvaros;37-millio-ft;33-negyzetmeter;2-szoba;tegla-epitesu/9339715
9494051,2019-05-14,34.9,1203448,1.0,29.0,,"Váci utca sarkán, frekventált helyen, jó állapotú társasházban lévő, udvari nézetű lakás. Állapotát tekintve a hidegburkolatok közepes állapotúak, a szobában eredeti parketta van és karbantartott nyílászárók. A lakás alacsony fenntartási...",Tecnocasa,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/34-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9494051
9573513,2019-05-14,42.0,1272727,1.0,33.0,,"Ritka lehetőség az V. kerületben a Fővám téren.
Eladásra kínálok egy 33 négyzetméteres harmadik emeleti jó állapotú 1 szobás lakást!
A lakás nagyon jó elosztású, a gardrob kivételével minden helyiség szellőztethető.
A közel 4 méteres...",Duna House Nemes utca,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/42-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9573513
9573459,2019-05-14,42.0,1272727,1.0,33.0,,"Ritka lehetőség az V. kerületben a Fővám téren.
Eladásra kínálok egy 33 négyzetméteres harmadik emeleti jó állapotú 1 szobás lakást!
A lakás nagyon jó elosztású, a gardrob kivételével minden helyiség szellőztethető.
A közel 4 méteres...",Duna House József Attila Lakótelep,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/42-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9573459
9286302,2019-05-14,43.0,1433333,1.0,30.0,,"Eladó az V. kerületben egyedülálló panorámával rendelkező 6.emeleti 30 nm es lakás a
Liftes, rendezett épületben található a lakás.
Óriási ablakokból élvezheti a csodálatos kilátást, Deák tér -Hild tér parkot, a Szent István Bazilikát, Budapest...",Gold House Ingatlaniroda,hu,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;0-szoba;tegla-epitesu/9286302
